order_id,client_id,product_id,country,order_date,quantity,unit_price,status
MOB-20250405-742500,94516,9300,Brazil,2025-04-05,1,145.19,PAID
MOB-20250405-742501,78127,7966,USA,2025-04-05,3,143.2,PAID
MOB-20250405-742502,74756,9888,China,2025-04-05,3,127.67,PAID
MOB-20250405-742503,99535,8525,China,2025-04-05,2,124.44,PAID
MOB-20250405-742504,82838,9126,China,2025-04-05,3,126.18,PAID
MOB-20250405-742505,78456,7690,India,2025-04-05,2,78.3,PAID
MOB-20250405-742506,81357,7116,China,2025-04-05,2,74.75,PAID
MOB-20250405-742507,87259,8238,Brazil,2025-04-05,3,77.81,PAID
MOB-20250405-742508,86118,8165,China,2025-04-05,3,139.93,CANCELLED
MOB-20250405-742509,75123,7518,China,2025-04-05,1,146.95,PAID
MOB-20250405-742510,83678,7410,Brazil,2025-04-05,3,125.75,PAID
MOB-20250405-742511,86811,7085,China,2025-04-05,3,76.32,PAID
MOB-20250405-742512,71170,7679,Brazil,2025-04-05,1,76.5,PAID
MOB-20250405-742513,84071,7075,India,2025-04-05,1,42.78,PAID
MOB-20250405-742514,96422,8449,India,2025-04-05,3,135.93,CANCELLED
MOB-20250405-742515,89449,7105,Brazil,2025-04-05,3,18.03,PAID
MOB-20250405-742516,92486,7904,China,2025-04-05,3,144.16,PAID
MOB-20250405-742517,93099,8239,China,2025-04-05,1,86.06,CANCELLED
MOB-20250405-742518,80790,8601,China,2025-04-05,2,125.84,PAID
MOB-20250405-742519,91662,7325,China,2025-04-05,2,126.34,PAID
MOB-20250405-742520,81785,7070,USA,2025-04-05,1,88.74,PAID
MOB-20250405-742521,99895,9197,China,2025-04-05,2,132.39,CANCELLED
MOB-20250405-742522,98936,8606,USA,2025-04-05,2,124.53,CANCELLED
MOB-20250405-742523,99091,9042,Brazil,2025-04-05,1,17.99,CANCELLED
MOB-20250405-742524,92151,8574,Brazil,2025-04-05,3,15.18,PAID
MOB-20250405-742525,82655,7983,USA,2025-04-05,3,143.24,PAID
MOB-20250405-742526,82669,9335,Brazil,2025-04-05,1,142.6,PAID
MOB-20250405-742527,85379,9102,Brazil,2025-04-05,2,39.77,PAID
MOB-20250405-742528,81512,7372,Brazil,2025-04-05,2,21.37,CANCELLED
MOB-20250405-742529,70498,7107,Brazil,2025-04-05,3,50.31,PAID
MOB-20250405-742530,97507,7895,Brazil,2025-04-05,1,14.18,CANCELLED
MOB-20250405-742531,92924,9399,China,2025-04-05,2,54.51,PAID
MOB-20250405-742532,87820,7745,India,2025-04-05,1,57.92,PAID
MOB-20250405-742533,72483,7983,Brazil,2025-04-05,3,139.65,CANCELLED
MOB-20250405-742534,82479,9914,India,2025-04-05,1,68.0,PAID
MOB-20250405-742535,73135,9974,Brazil,2025-04-05,2,75.06,PAID
MOB-20250405-742536,80351,8582,India,2025-04-05,2,127.8,PAID
MOB-20250405-742537,80456,9413,China,2025-04-05,2,58.79,PAID
MOB-20250405-742538,92449,8051,Brazil,2025-04-05,1,23.24,PAID
MOB-20250405-742539,96035,9236,USA,2025-04-05,3,27.95,PAID
MOB-20250405-742540,99843,8963,Brazil,2025-04-05,2,20.13,PAID
MOB-20250405-742541,76233,9742,Brazil,2025-04-05,1,29.82,CANCELLED
MOB-20250405-742542,89426,9179,Brazil,2025-04-05,2,97.24,PAID
MOB-20250405-742543,86223,9720,China,2025-04-05,2,72.65,PAID
MOB-20250405-742544,75992,9344,USA,2025-04-05,3,18.22,PAID
MOB-20250405-742545,76873,8563,China,2025-04-05,2,93.78,CANCELLED
MOB-20250405-742546,87141,9859,France,2025-04-05,2,38.71,CANCELLED
MOB-20250405-742547,87228,7988,India,2025-04-05,1,89.4,PAID
MOB-20250405-742548,72637,7590,Brazil,2025-04-05,2,106.86,PAID
MOB-20250405-742549,80357,7540,Brazil,2025-04-05,2,30.34,CANCELLED
MOB-20250405-742550,75329,7199,Brazil,2025-04-05,1,39.38,PAID
MOB-20250405-742551,89343,9581,Brazil,2025-04-05,3,37.09,PAID
MOB-20250405-742552,77532,8207,Brazil,2025-04-05,2,103.04,PAID
MOB-20250405-742553,81291,7964,China,2025-04-05,3,145.43,CANCELLED
MOB-20250405-742554,82857,8148,China,2025-04-05,2,60.77,PAID
MOB-20250405-742555,87415,9091,Brazil,2025-04-05,3,123.41,PAID
MOB-20250405-742556,86466,7989,China,2025-04-05,2,122.2,PAID
MOB-20250405-742557,76475,8112,India,2025-04-05,1,49.7,PAID
MOB-20250405-742558,77167,8424,India,2025-04-05,2,61.53,PAID
MOB-20250405-742559,82097,8082,Brazil,2025-04-05,1,32.13,CANCELLED
MOB-20250405-742560,80676,7760,India,2025-04-05,2,140.81,PAID
MOB-20250405-742561,95686,7083,China,2025-04-05,3,19.99,PAID
MOB-20250405-742562,87426,9099,France,2025-04-05,3,148.44,CANCELLED
MOB-20250405-742563,84892,8144,China,2025-04-05,2,80.35,PAID
MOB-20250405-742564,74645,7881,China,2025-04-05,3,26.53,PAID
MOB-20250405-742565,81521,9034,India,2025-04-05,1,75.76,PAID
MOB-20250405-742566,87180,9192,Brazil,2025-04-05,2,147.23,PAID
MOB-20250405-742567,90783,9180,India,2025-04-05,3,123.37,CANCELLED
MOB-20250405-742568,91745,7811,China,2025-04-05,3,106.39,PAID
MOB-20250405-742569,85472,7332,Brazil,2025-04-05,2,90.67,PAID
MOB-20250405-742570,92110,7849,Brazil,2025-04-05,2,37.31,PAID
MOB-20250405-742571,98760,9976,Brazil,2025-04-05,2,112.09,CANCELLED
MOB-20250405-742572,93475,7802,India,2025-04-05,3,57.34,PAID
MOB-20250405-742573,92764,9933,Brazil,2025-04-05,3,76.56,PAID
MOB-20250405-742574,79263,8391,Brazil,2025-04-05,1,105.77,PAID
MOB-20250405-742575,82235,7988,China,2025-04-05,1,125.51,CANCELLED
MOB-20250405-742576,97243,7960,Brazil,2025-04-05,3,15.87,CANCELLED
MOB-20250405-742577,88039,7844,China,2025-04-05,2,57.65,CANCELLED
MOB-20250405-742578,98550,8304,Brazil,2025-04-05,1,132.31,PAID
MOB-20250405-742579,71087,9755,USA,2025-04-05,3,83.48,PAID
MOB-20250405-742580,71860,8475,India,2025-04-05,2,77.33,PAID
MOB-20250405-742581,72886,7158,China,2025-04-05,1,90.13,CANCELLED
MOB-20250405-742582,93103,7367,India,2025-04-05,2,144.78,PAID
MOB-20250405-742583,79544,7764,Brazil,2025-04-05,2,135.33,PAID
MOB-20250405-742584,77215,8280,India,2025-04-05,2,121.75,PAID
MOB-20250405-742585,74177,7712,China,2025-04-05,2,94.1,PAID
MOB-20250405-742586,97123,7772,India,2025-04-05,3,53.49,PAID
MOB-20250405-742587,73959,7551,Brazil,2025-04-05,1,77.67,PAID
MOB-20250405-742588,71198,7223,USA,2025-04-05,2,117.27,PAID
MOB-20250405-742589,73402,8674,USA,2025-04-05,2,50.86,CANCELLED
MOB-20250405-742590,91145,9740,India,2025-04-05,1,110.03,PAID
MOB-20250405-742591,76571,8876,India,2025-04-05,2,140.32,PAID
MOB-20250405-742592,82976,8113,India,2025-04-05,3,86.16,PAID
