order_id,client_id,product_id,country,order_date,quantity,unit_price,status
WEB-20250402-255001,43004,5502,Germany,2025-04-02,3,179.81,PAID
WEB-20250402-255002,31707,5211,Japan,2025-04-02,2,157.72,CANCELLED
WEB-20250402-255003,34216,4971,France,2025-04-02,6,135.07,PAID
WEB-20250402-255004,40776,4688,Germany,2025-04-02,2,63.77,PAID
WEB-20250402-255005,54115,4671,France,2025-04-02,17,149.27,PAID
WEB-20250402-255006,50908,4715,France,2025-04-02,4,61.35,PAID
WEB-20250402-255007,59889,5507,Canada,2025-04-02,2,108.09,PAID
WEB-20250402-255008,60674,5285,Japan,2025-04-02,6,110.52,PAID
WEB-20250402-255009,49907,5190,Germany,2025-04-02,1,138.48,CANCELLED
WEB-20250402-255010,40665,4764,Japan,2025-04-02,1,172.51,PAID
WEB-20250402-255011,40980,4765,France,2025-04-02,3,145.19,PAID
WEB-20250402-255012,35298,5495,France,2025-04-02,7,84.83,PAID
WEB-20250402-255013,44349,4644,France,2025-04-02,5,67.89,PAID
WEB-20250402-255014,62451,5101,France,2025-04-02,13,53.23,CANCELLED
WEB-20250402-255015,47461,4669,Germany,2025-04-02,2,97.51,PAID
WEB-20250402-255016,30687,4998,UK,2025-04-02,2,58.26,CANCELLED
WEB-20250402-255017,48381,5172,Canada,2025-04-02,6,119.14,PAID
WEB-20250402-255018,64660,5412,France,2025-04-02,2,85.24,PAID
WEB-20250402-255019,37802,4785,France,2025-04-02,4,164.76,CANCELLED
WEB-20250402-255020,64501,5040,Germany,2025-04-02,7,133.0,PAID
WEB-20250402-255021,54928,5000,UK,2025-04-02,1,138.36,PAID
WEB-20250402-255022,62927,5060,France,2025-04-02,7,104.38,PAID
WEB-20250402-255023,47861,4826,France,2025-04-02,1,55.38,CANCELLED
WEB-20250402-255024,59039,5321,Germany,2025-04-02,2,62.71,PAID
WEB-20250402-255025,37858,5153,Germany,2025-04-02,1,111.54,CANCELLED
WEB-20250402-255026,56203,4908,Japan,2025-04-02,6,55.23,PAID
WEB-20250402-255027,45644,4779,UK,2025-04-02,2,110.87,PAID
WEB-20250402-255028,66615,5578,Japan,2025-04-02,1,191.62,PAID
WEB-20250402-255029,39069,4728,Canada,2025-04-02,1,156.5,PAID
WEB-20250402-255030,32185,4532,Germany,2025-04-02,5,187.95,PAID
WEB-20250402-255031,62010,5187,Japan,2025-04-02,3,164.84,PAID
WEB-20250402-255032,58812,5137,Japan,2025-04-02,11,90.43,PAID
WEB-20250402-255033,31592,4878,Canada,2025-04-02,2,112.11,PAID
WEB-20250402-255034,32811,5202,Japan,2025-04-02,3,56.41,PAID
WEB-20250402-255035,58646,4488,Japan,2025-04-02,5,78.7,PAID
WEB-20250402-255036,30198,4693,Germany,2025-04-02,1,165.42,PAID
WEB-20250402-255037,50187,5376,Japan,2025-04-02,1,59.95,PAID
WEB-20250402-255038,41018,5343,France,2025-04-02,1,100.04,PAID
WEB-20250402-255039,58775,4737,Canada,2025-04-02,1,121.65,CANCELLED
WEB-20250402-255040,69218,5022,France,2025-04-02,1,167.92,PAID
WEB-20250402-255041,67330,5537,France,2025-04-02,1,127.51,PAID
WEB-20250402-255042,66300,4908,Canada,2025-04-02,2,67.85,PAID
WEB-20250402-255043,58272,4672,Canada,2025-04-02,1,197.47,PAID
WEB-20250402-255044,67793,4974,Japan,2025-04-02,6,180.01,CANCELLED
WEB-20250402-255045,43166,5071,France,2025-04-02,6,157.4,PAID
WEB-20250402-255046,54694,4898,Canada,2025-04-02,6,124.58,PAID
WEB-20250402-255047,35292,4832,Japan,2025-04-02,3,101.54,PAID
WEB-20250402-255048,30836,5204,Japan,2025-04-02,1,147.54,PAID
WEB-20250402-255049,44474,4994,France,2025-04-02,1,155.76,PAID
WEB-20250402-255050,55583,5138,UK,2025-04-02,1,60.28,PAID
WEB-20250402-255051,40261,5301,Canada,2025-04-02,2,191.32,PAID
WEB-20250402-255052,30037,5171,France,2025-04-02,7,67.04,PAID
WEB-20250402-255053,56432,4907,UK,2025-04-02,2,145.67,PAID
WEB-20250402-255054,39032,4491,Canada,2025-04-02,4,79.04,PAID
WEB-20250402-255055,61359,5107,Germany,2025-04-02,3,89.43,PAID
WEB-20250402-255056,35631,4564,UK,2025-04-02,6,131.88,PAID
WEB-20250402-255057,36648,4905,Canada,2025-04-02,1,147.05,PAID
WEB-20250402-255058,45799,4926,UK,2025-04-02,1,181.02,PAID
WEB-20250402-255059,65564,4846,Germany,2025-04-02,1,83.02,PAID
WEB-20250402-255060,64134,4951,Japan,2025-04-02,1,117.12,PAID
WEB-20250402-255061,34850,4807,Canada,2025-04-02,1,69.14,PAID
WEB-20250402-255062,52288,5073,UK,2025-04-02,7,103.47,PAID
WEB-20250402-255063,68027,4991,Germany,2025-04-02,1,135.19,PAID
WEB-20250402-255064,40417,4929,Canada,2025-04-02,7,134.61,PAID
WEB-20250402-255065,58433,5016,Canada,2025-04-02,4,58.83,PAID
WEB-20250402-255066,65892,5151,France,2025-04-02,4,50.33,PAID
WEB-20250402-255067,61700,5188,France,2025-04-02,1,130.01,PAID
WEB-20250402-255068,56312,4320,France,2025-04-02,1,143.09,PAID
WEB-20250402-255069,60705,4406,France,2025-04-02,11,105.96,PAID
WEB-20250402-255070,52203,5382,Japan,2025-04-02,2,120.49,PAID
WEB-20250402-255071,67395,4974,Germany,2025-04-02,11,128.27,PAID
WEB-20250402-255072,38068,5442,Canada,2025-04-02,1,146.48,PAID
WEB-20250402-255073,49918,4951,France,2025-04-02,1,172.87,PAID
WEB-20250402-255074,42800,4723,Canada,2025-04-02,2,84.59,PAID
WEB-20250402-255075,53029,5191,France,2025-04-02,4,111.8,PAID
WEB-20250402-255076,56318,4692,Japan,2025-04-02,1,163.52,PAID
WEB-20250402-255077,47258,5146,France,2025-04-02,7,143.09,PAID
WEB-20250402-255078,41100,5046,France,2025-04-02,2,174.71,PAID
WEB-20250402-255079,66717,5235,Canada,2025-04-02,8,52.27,PAID
WEB-20250402-255080,54786,4986,UK,2025-04-02,11,87.46,PAID
WEB-20250402-255081,61103,4953,France,2025-04-02,1,51.73,PAID
WEB-20250402-255082,35624,4705,Germany,2025-04-02,1,163.45,PAID
WEB-20250402-255083,47565,5111,France,2025-04-02,1,76.25,PAID
WEB-20250402-255084,34442,4328,France,2025-04-02,4,92.72,PAID
WEB-20250402-255085,52977,5323,UK,2025-04-02,3,176.0,PAID
WEB-20250402-255086,59739,5202,France,2025-04-02,1,174.77,PAID
WEB-20250402-255087,50677,5184,France,2025-04-02,1,129.17,PAID
WEB-20250402-255088,43385,4953,Germany,2025-04-02,1,156.25,CANCELLED
WEB-20250402-255089,35744,5117,Canada,2025-04-02,3,135.08,PAID
WEB-20250402-255090,41951,4899,UK,2025-04-02,1,98.56,PAID
WEB-20250402-255091,64565,5091,Japan,2025-04-02,2,153.83,PAID
WEB-20250402-255092,50897,5315,Canada,2025-04-02,5,67.98,PAID
WEB-20250402-255093,54360,5265,France,2025-04-02,3,109.8,PAID
WEB-20250402-255094,30064,4772,Germany,2025-04-02,1,102.13,CANCELLED
WEB-20250402-255095,31627,3701,UK,2025-04-02,1,146.92,PAID
WEB-20250402-255096,49916,5090,France,2025-04-02,1,191.19,PAID
WEB-20250402-255097,61952,4822,France,2025-04-02,1,85.87,PAID
WEB-20250402-255098,47555,5386,Germany,2025-04-02,1,123.67,CANCELLED
WEB-20250402-255099,47469,5261,UK,2025-04-02,2,183.3,PAID
WEB-20250402-255100,35507,4959,Japan,2025-04-02,11,102.16,PAID
WEB-20250402-255101,34322,5110,Canada,2025-04-02,3,198.71,PAID
WEB-20250402-255102,49570,5095,UK,2025-04-02,1,111.66,PAID
WEB-20250402-255103,57991,4499,Canada,2025-04-02,1,177.63,PAID
WEB-20250402-255104,63968,5651,Germany,2025-04-02,3,137.54,PAID
WEB-20250402-255105,53304,5318,France,2025-04-02,4,77.5,PAID
WEB-20250402-255106,58098,4885,France,2025-04-02,1,64.95,PAID
WEB-20250402-255107,53617,5360,France,2025-04-02,1,60.16,PAID
WEB-20250402-255108,66905,4845,France,2025-04-02,2,138.32,PAID
WEB-20250402-255109,45648,5362,France,2025-04-02,8,163.71,CANCELLED
WEB-20250402-255110,34702,5048,France,2025-04-02,3,72.34,PAID
WEB-20250402-255111,69140,5616,France,2025-04-02,7,190.64,PAID
WEB-20250402-255112,39901,5058,Canada,2025-04-02,3,70.97,CANCELLED
WEB-20250402-255113,64907,4504,France,2025-04-02,1,71.04,PAID
WEB-20250402-255114,64223,4767,Canada,2025-04-02,1,196.47,PAID
WEB-20250402-255115,55246,4440,France,2025-04-02,2,106.12,PAID
WEB-20250402-255116,62599,5181,Canada,2025-04-02,2,186.22,PAID
WEB-20250402-255117,44696,5500,France,2025-04-02,1,65.39,CANCELLED
WEB-20250402-255118,50436,4766,Germany,2025-04-02,1,179.04,PAID
WEB-20250402-255119,57304,5256,Canada,2025-04-02,2,56.57,PAID
WEB-20250402-255120,57065,5024,UK,2025-04-02,7,121.51,PAID
WEB-20250402-255121,34715,5197,Japan,2025-04-02,2,116.35,PAID
WEB-20250402-255122,42383,5486,France,2025-04-02,2,118.54,CANCELLED
WEB-20250402-255123,64809,5397,France,2025-04-02,4,81.09,CANCELLED
WEB-20250402-255124,50015,5441,Canada,2025-04-02,2,125.07,PAID
WEB-20250402-255125,59334,5278,Canada,2025-04-02,6,87.67,CANCELLED
WEB-20250402-255126,67785,5235,Japan,2025-04-02,2,156.89,PAID
WEB-20250402-255127,65676,4252,France,2025-04-02,1,185.13,PAID
WEB-20250402-255128,30941,4978,Germany,2025-04-02,3,76.75,PAID
WEB-20250402-255129,58109,5240,France,2025-04-02,1,166.97,PAID
WEB-20250402-255130,39951,4633,France,2025-04-02,1,145.5,PAID
WEB-20250402-255131,60071,4663,Germany,2025-04-02,1,190.48,PAID
WEB-20250402-255132,35571,5046,Canada,2025-04-02,1,112.25,CANCELLED
WEB-20250402-255133,50238,5484,Japan,2025-04-02,3,80.22,PAID
WEB-20250402-255134,62792,4664,Germany,2025-04-02,4,129.38,PAID
WEB-20250402-255135,30150,5211,Germany,2025-04-02,3,102.48,CANCELLED
WEB-20250402-255136,34569,4841,Japan,2025-04-02,1,139.78,PAID
WEB-20250402-255137,57165,4867,Japan,2025-04-02,1,60.03,PAID
WEB-20250402-255138,54150,5612,France,2025-04-02,2,129.34,PAID
WEB-20250402-255139,46293,4944,Germany,2025-04-02,2,181.07,PAID
WEB-20250402-255140,56413,4454,France,2025-04-02,1,134.32,PAID
WEB-20250402-255141,57112,4591,France,2025-04-02,2,72.39,PAID
WEB-20250402-255142,42734,4585,Japan,2025-04-02,1,149.86,PAID
WEB-20250402-255143,66317,5237,France,2025-04-02,2,139.02,PAID
WEB-20250402-255144,38621,5652,France,2025-04-02,1,123.95,CANCELLED
WEB-20250402-255145,56558,4999,Canada,2025-04-02,7,162.08,PAID
WEB-20250402-255146,67147,5159,France,2025-04-02,8,111.39,PAID
