order_id,client_id,product_id,country,order_date,quantity,unit_price,status
PART-20250401-1,13659,2454,USA,2025-04-01,8,451.57,PAID
PART-20250401-2,20112,2948,France,2025-04-01,18,374.68,CANCELLED
PART-20250401-3,19410,1278,Canada,2025-04-01,11,348.61,PAID
PART-20250401-4,21174,1245,UK,2025-04-01,11,240.61,PAID
PART-20250401-5,2988,2777,UK,2025-04-01,15,450.19,PAID
PART-20250401-6,15145,2421,UK,2025-04-01,11,239.57,PAID
PART-20250401-7,3000,2462,France,2025-04-01,14,350.51,PAID
PART-20250401-8,26036,2025,UK,2025-04-01,9,341.82,PAID
PART-20250401-9,6316,2757,UK,2025-04-01,19,211.59,PAID
PART-20250401-10,19628,1649,USA,2025-04-01,15,327.33,PAID
PART-20250401-11,20563,1884,UK,2025-04-01,6,267.59,PAID
PART-20250401-12,10796,1244,USA,2025-04-01,10,325.34,PAID
PART-20250401-13,26984,2332,UK,2025-04-01,10,492.29,PAID
PART-20250401-14,28859,1226,USA,2025-04-01,10,410.9,PAID
PART-20250401-15,17841,2468,USA,2025-04-01,5,230.06,PAID
PART-20250401-16,26197,1468,UK,2025-04-01,16,391.8,PAID
PART-20250401-17,16527,2711,USA,2025-04-01,20,290.03,PAID
PART-20250401-18,5441,1299,UK,2025-04-01,18,235.52,PAID
PART-20250401-19,6059,2574,Germany,2025-04-01,20,382.05,PAID
PART-20250401-20,10743,2330,UK,2025-04-01,20,180.17,PAID
PART-20250401-21,63,2495,USA,2025-04-01,9,443.39,PAID
PART-20250401-22,24303,1285,USA,2025-04-01,18,391.29,PAID
PART-20250401-23,29107,1252,USA,2025-04-01,11,251.13,PAID
PART-20250401-24,3564,1655,UK,2025-04-01,17,179.73,PAID
PART-20250401-25,4943,2789,USA,2025-04-01,19,360.53,PAID
PART-20250401-26,14882,2842,France,2025-04-01,7,414.78,PAID
PART-20250401-27,8720,2872,USA,2025-04-01,16,346.32,PAID
PART-20250401-28,21750,1284,USA,2025-04-01,11,435.0,PAID
PART-20250401-29,28038,2717,Germany,2025-04-01,17,270.23,PAID
PART-20250401-30,15951,1625,USA,2025-04-01,19,201.16,PAID
PART-20250401-31,2353,1022,USA,2025-04-01,16,259.45,PAID
PART-20250401-32,29230,2084,USA,2025-04-01,15,320.72,PAID
PART-20250401-33,12229,2944,UK,2025-04-01,15,412.11,PAID
PART-20250401-34,263,1687,USA,2025-04-01,11,252.12,PAID
PART-20250401-35,14806,1168,France,2025-04-01,13,234.04,PAID
PART-20250401-36,19325,2900,France,2025-04-01,15,291.49,CANCELLED
PART-20250401-37,26620,2444,UK,2025-04-01,15,466.04,CANCELLED
PART-20250401-38,26824,1039,UK,2025-04-01,14,319.31,PAID
PART-20250401-39,26427,1296,USA,2025-04-01,17,193.18,PAID
PART-20250401-40,442,2369,USA,2025-04-01,20,418.01,PAID
PART-20250401-41,566,1306,UK,2025-04-01,16,468.94,PAID
PART-20250401-42,22497,1879,Germany,2025-04-01,10,176.83,PAID
PART-20250401-43,14034,2369,USA,2025-04-01,7,317.21,PAID
PART-20250401-44,4721,1172,UK,2025-04-01,10,153.98,PAID
PART-20250401-45,26469,2118,USA,2025-04-01,5,316.38,PAID
PART-20250401-46,26735,2043,USA,2025-04-01,9,388.66,PAID
PART-20250401-47,13731,1828,USA,2025-04-01,9,439.82,PAID
PART-20250401-48,26602,1302,Germany,2025-04-01,18,266.53,PAID
PART-20250401-49,17370,1752,USA,2025-04-01,20,389.87,PAID
PART-20250401-50,11321,1065,Canada,2025-04-01,9,305.71,PAID
PART-20250401-51,1299,1882,Canada,2025-04-01,18,280.87,PAID
PART-20250401-52,8592,1528,Canada,2025-04-01,10,223.38,CANCELLED
PART-20250401-53,20840,1083,Germany,2025-04-01,7,490.76,PAID
PART-20250401-54,1858,2153,USA,2025-04-01,5,336.34,CANCELLED
PART-20250401-55,599,2170,USA,2025-04-01,6,197.08,PAID
PART-20250401-56,5203,2990,USA,2025-04-01,16,386.66,PAID
PART-20250401-57,22899,1817,USA,2025-04-01,6,268.47,PAID
PART-20250401-58,13502,2186,USA,2025-04-01,16,275.89,PAID
PART-20250401-59,20771,2813,USA,2025-04-01,17,155.05,PAID
PART-20250401-60,15774,2155,UK,2025-04-01,17,368.8,PAID
PART-20250401-61,5872,2944,USA,2025-04-01,9,206.58,PAID
PART-20250401-62,4689,2988,USA,2025-04-01,20,266.95,PAID
PART-20250401-63,7527,2904,USA,2025-04-01,16,300.79,PAID
PART-20250401-64,24550,1486,UK,2025-04-01,10,322.69,PAID
PART-20250401-65,26726,1548,UK,2025-04-01,12,431.33,CANCELLED
PART-20250401-66,6872,1520,USA,2025-04-01,16,334.74,PAID
PART-20250401-67,7873,2464,Germany,2025-04-01,10,239.51,PAID
PART-20250401-68,11022,1279,USA,2025-04-01,18,196.08,PAID
PART-20250401-69,19045,1040,USA,2025-04-01,7,331.81,PAID
PART-20250401-70,25781,2969,UK,2025-04-01,11,248.8,PAID
PART-20250401-71,5260,1096,USA,2025-04-01,16,227.61,PAID
PART-20250401-72,28155,1621,Canada,2025-04-01,12,352.37,PAID
PART-20250401-73,9243,1198,UK,2025-04-01,13,487.43,PAID
PART-20250401-74,12466,1937,USA,2025-04-01,17,451.09,PAID
PART-20250401-75,7526,1048,Germany,2025-04-01,20,189.02,PAID
PART-20250401-76,11681,2510,UK,2025-04-01,11,218.07,PAID
PART-20250401-77,15695,1262,UK,2025-04-01,13,313.19,PAID
PART-20250401-78,26662,2403,USA,2025-04-01,5,298.65,PAID
PART-20250401-79,27566,2212,France,2025-04-01,5,428.32,PAID
PART-20250401-80,13296,1276,UK,2025-04-01,18,301.49,PAID
PART-20250401-81,23208,1405,USA,2025-04-01,17,310.71,PAID
PART-20250401-82,20393,1108,Canada,2025-04-01,18,304.88,PAID
PART-20250401-83,6780,1256,Canada,2025-04-01,9,226.92,PAID
PART-20250401-84,2962,1700,UK,2025-04-01,12,462.27,PAID
PART-20250401-85,11213,2920,UK,2025-04-01,20,173.28,PAID
PART-20250401-86,20516,2010,USA,2025-04-01,15,299.3,PAID
PART-20250401-87,21463,1613,UK,2025-04-01,13,199.39,PAID
PART-20250401-88,9702,2454,UK,2025-04-01,16,476.08,PAID
PART-20250401-89,9172,1149,Germany,2025-04-01,19,468.82,PAID
PART-20250401-90,20174,2216,USA,2025-04-01,15,313.2,PAID
PART-20250401-91,3188,1686,USA,2025-04-01,8,445.98,PAID
PART-20250401-92,25607,1825,Germany,2025-04-01,20,407.34,PAID
PART-20250401-93,16576,1300,Germany,2025-04-01,12,463.4,PAID
PART-20250401-94,2414,2438,France,2025-04-01,10,351.71,PAID
PART-20250401-95,18149,2062,USA,2025-04-01,8,244.44,PAID
PART-20250401-96,5709,2882,USA,2025-04-01,15,430.87,PAID
PART-20250401-97,25996,2541,USA,2025-04-01,14,211.02,PAID
PART-20250401-98,22391,1958,USA,2025-04-01,11,374.89,PAID
PART-20250401-99,805,2300,USA,2025-04-01,9,219.38,PAID
PART-20250401-100,23931,2118,Canada,2025-04-01,19,283.21,PAID
PART-20250401-101,14916,1350,UK,2025-04-01,8,203.33,PAID
PART-20250401-102,29288,1022,Canada,2025-04-01,12,280.97,PAID
PART-20250401-103,14217,2683,USA,2025-04-01,17,347.31,PAID
PART-20250401-104,9114,2395,UK,2025-04-01,13,366.35,PAID
PART-20250401-105,25970,2866,UK,2025-04-01,7,482.53,PAID
PART-20250401-106,25703,1250,UK,2025-04-01,12,429.62,PAID
PART-20250401-107,29078,2557,Germany,2025-04-01,16,229.35,PAID
PART-20250401-108,28472,2008,Germany,2025-04-01,5,437.05,PAID
PART-20250401-109,7779,2939,USA,2025-04-01,11,314.91,CANCELLED
PART-20250401-110,16581,1835,UK,2025-04-01,11,253.36,PAID
PART-20250401-111,11762,2997,Canada,2025-04-01,15,412.18,PAID
PART-20250401-112,13245,1206,UK,2025-04-01,18,241.34,PAID
PART-20250401-113,22465,1248,Germany,2025-04-01,7,209.53,PAID
PART-20250401-114,4808,1533,USA,2025-04-01,11,419.43,PAID
