order_id,client_id,product_id,country,order_date,quantity,unit_price,status
MOB-20250401-1,95176,7540,France,2025-04-01,2,116.73,PAID
MOB-20250401-2,81265,8103,USA,2025-04-01,2,132.39,CANCELLED
MOB-20250401-3,89790,7303,Brazil,2025-04-01,3,148.67,PAID
MOB-20250401-4,88142,8936,India,2025-04-01,3,130.63,PAID
MOB-20250401-5,92251,9001,Brazil,2025-04-01,3,89.01,PAID
MOB-20250401-6,76060,7152,France,2025-04-01,3,102.96,PAID
MOB-20250401-7,73412,7454,India,2025-04-01,2,96.43,PAID
MOB-20250401-8,84678,7747,China,2025-04-01,1,85.33,PAID
MOB-20250401-9,82455,7726,USA,2025-04-01,2,136.93,CANCELLED
MOB-20250401-10,85056,7472,Brazil,2025-04-01,3,64.81,PAID
MOB-20250401-11,99991,7329,Brazil,2025-04-01,1,68.4,PAID
MOB-20250401-12,91158,9686,Brazil,2025-04-01,1,65.99,PAID
MOB-20250401-13,87741,8378,Brazil,2025-04-01,1,24.42,PAID
MOB-20250401-14,94410,7808,Brazil,2025-04-01,1,101.81,PAID
MOB-20250401-15,85412,9091,India,2025-04-01,1,70.14,PAID
MOB-20250401-16,70547,9457,India,2025-04-01,3,146.26,PAID
MOB-20250401-17,93668,8674,Brazil,2025-04-01,1,113.53,PAID
MOB-20250401-18,76143,8384,France,2025-04-01,3,27.85,CANCELLED
MOB-20250401-19,78863,8621,USA,2025-04-01,2,133.45,CANCELLED
MOB-20250401-20,72230,7626,France,2025-04-01,3,141.87,CANCELLED
MOB-20250401-21,82752,8777,USA,2025-04-01,1,114.94,PAID
MOB-20250401-22,70741,8808,Brazil,2025-04-01,1,99.44,CANCELLED
MOB-20250401-23,96947,9696,China,2025-04-01,3,143.53,PAID
MOB-20250401-24,72860,8120,Brazil,2025-04-01,1,33.24,PAID
MOB-20250401-25,97365,7744,Brazil,2025-04-01,3,87.09,PAID
MOB-20250401-26,90480,7819,France,2025-04-01,3,38.15,PAID
MOB-20250401-27,98607,7812,France,2025-04-01,2,62.19,PAID
MOB-20250401-28,79457,7313,India,2025-04-01,3,32.67,PAID
MOB-20250401-29,86548,8344,China,2025-04-01,1,115.59,PAID
MOB-20250401-30,80982,9386,Brazil,2025-04-01,2,26.5,PAID
MOB-20250401-31,76242,8008,India,2025-04-01,1,69.7,PAID
MOB-20250401-32,81475,8213,Brazil,2025-04-01,2,129.46,PAID
MOB-20250401-33,96088,9930,Brazil,2025-04-01,2,35.08,CANCELLED
MOB-20250401-34,95228,7738,USA,2025-04-01,2,60.89,CANCELLED
MOB-20250401-35,75276,7455,Brazil,2025-04-01,2,46.78,CANCELLED
MOB-20250401-36,84243,8166,France,2025-04-01,1,36.88,PAID
MOB-20250401-37,82892,7649,India,2025-04-01,3,107.49,PAID
MOB-20250401-38,80995,9014,Brazil,2025-04-01,3,12.19,PAID
MOB-20250401-39,95066,7301,China,2025-04-01,1,91.41,CANCELLED
MOB-20250401-40,79168,7992,USA,2025-04-01,2,122.75,CANCELLED
MOB-20250401-41,89786,9809,China,2025-04-01,3,54.44,PAID
MOB-20250401-42,91861,7555,India,2025-04-01,1,75.4,PAID
MOB-20250401-43,91681,9964,Brazil,2025-04-01,1,68.27,PAID
MOB-20250401-44,95461,8214,Brazil,2025-04-01,1,147.33,PAID
MOB-20250401-45,96847,8489,Brazil,2025-04-01,1,134.06,PAID
MOB-20250401-46,87650,9931,Brazil,2025-04-01,1,35.26,PAID
MOB-20250401-47,86533,8568,Brazil,2025-04-01,1,10.93,PAID
MOB-20250401-48,89516,8372,China,2025-04-01,3,57.13,CANCELLED
MOB-20250401-49,81568,8695,Brazil,2025-04-01,1,95.68,CANCELLED
MOB-20250401-50,77163,9712,Brazil,2025-04-01,1,120.56,PAID
MOB-20250401-51,75946,8293,China,2025-04-01,3,27.92,PAID
MOB-20250401-52,71212,8256,Brazil,2025-04-01,3,64.89,PAID
MOB-20250401-53,89301,8672,India,2025-04-01,2,113.61,PAID
MOB-20250401-54,99942,9374,Brazil,2025-04-01,2,68.4,PAID
MOB-20250401-55,98008,9347,China,2025-04-01,2,140.3,PAID
MOB-20250401-56,96651,8865,China,2025-04-01,1,92.06,PAID
MOB-20250401-57,90299,9935,China,2025-04-01,2,33.96,PAID
MOB-20250401-58,76570,9202,India,2025-04-01,1,125.81,PAID
MOB-20250401-59,99199,9324,USA,2025-04-01,2,121.1,PAID
MOB-20250401-60,93747,9231,Brazil,2025-04-01,3,72.08,PAID
MOB-20250401-61,82499,7052,Brazil,2025-04-01,2,15.41,PAID
MOB-20250401-62,94528,8704,India,2025-04-01,2,52.6,PAID
MOB-20250401-63,87533,9868,Brazil,2025-04-01,3,105.76,PAID
MOB-20250401-64,74980,9990,India,2025-04-01,1,57.71,CANCELLED
MOB-20250401-65,80855,8666,India,2025-04-01,2,130.88,PAID
MOB-20250401-66,74598,8401,China,2025-04-01,3,94.01,CANCELLED
MOB-20250401-67,87548,8254,Brazil,2025-04-01,1,48.37,PAID
MOB-20250401-68,76888,8377,USA,2025-04-01,2,96.1,PAID
MOB-20250401-69,97989,8880,India,2025-04-01,1,84.49,PAID
MOB-20250401-70,74662,8930,Brazil,2025-04-01,1,111.04,PAID
MOB-20250401-71,75183,8247,Brazil,2025-04-01,2,36.7,PAID
MOB-20250401-72,72549,8078,China,2025-04-01,3,62.75,PAID
MOB-20250401-73,93151,9992,Brazil,2025-04-01,2,31.87,PAID
MOB-20250401-74,75866,7534,France,2025-04-01,2,46.24,CANCELLED
MOB-20250401-75,80219,7142,India,2025-04-01,3,66.59,PAID
MOB-20250401-76,72925,9525,Brazil,2025-04-01,2,13.27,PAID
MOB-20250401-77,84001,8059,Brazil,2025-04-01,1,98.03,CANCELLED
MOB-20250401-78,81335,9605,India,2025-04-01,1,85.42,PAID
MOB-20250401-79,73495,9103,Brazil,2025-04-01,1,87.12,PAID
MOB-20250401-80,90324,8563,China,2025-04-01,1,88.93,PAID
MOB-20250401-81,77213,8510,India,2025-04-01,2,122.17,PAID
MOB-20250401-82,72967,7872,Brazil,2025-04-01,2,21.92,CANCELLED
MOB-20250401-83,77793,7381,Brazil,2025-04-01,2,50.59,CANCELLED
MOB-20250401-84,95259,7351,USA,2025-04-01,1,81.26,PAID
MOB-20250401-85,85507,9465,India,2025-04-01,1,111.92,PAID
MOB-20250401-86,96251,7688,France,2025-04-01,3,113.62,PAID
MOB-20250401-87,75343,7680,Brazil,2025-04-01,2,75.58,PAID
